title,date,stock,label
"Why Archer Daniels Midland's Stock Is Fairly Valued, According To JPMorgan",2018-07-10,ADM,1.0
30 Biggest Movers From Yesterday,2018-07-10,ACAD,1.0
Analog Devices Collaborates With Baidu On Project Apollo To Advance Autonomous Driving,2018-07-10,ADI,1.0
"Achillion Initiates Phase I First-In-Human Study of ACH-5548, A Third Oral Small Molecule Inhibitor Of Complement Factor D",2018-07-10,ACHN,1.0
"SIRF Out With New Negative Report On Acadia Titled, 'Acadia Pharmaceuticals: This Is Not a Pharmaceuticals Company'",2018-07-09,ACAD,1.0
"Barclays Maintains Equal-Weight on Arch Capital Group, Lowers Price Target to $29",2018-07-09,ACGL,1.0
"Agilent, Nanyang Technological University Singapore to Develop Novel Approaches for Water Analysis",2018-07-09,A,1.0
Barrick Announces Enhanced Strategic Cooperation Agreement with Shandong,2018-07-09,ABX,1.0
"Stocks That Made New 52-Week Highs Today Include: S&P Global, National Oilwell Varco, IDEXX Labs, Accenture, TransDigm Group, Chesapeake Energy, Fidelity National Info, Centene, Humana, Hess, Nordstrom, and Verisk Analytics",2018-07-09,ACN,1.0
"Stocks That Made New 52-Week Highs Today Include: Motorola Solutions, Intuitive Surgical, ONEOK, Exelon, Archer-Daniels, Verisk Analytics, Fidelity National Info, TransDigm, NextEra Energy, Sysco, Simon Property Group, McCormick, and Darden Restaurants",2018-07-06,ADM,1.0
5 Biggest Price Target Changes For Friday,2018-07-06,AAP,1.0
"Zoetis, Abaxis Receive Hart-Scott-Rodino Antitrust Clearance For Deal",2018-07-06,ABAX,1.0
"Watching Aspen Shares Moving Lower As Traders Circulate Insurance Insider Report Argo Has Bowed Out of Aspen Auction Process, Leaving Only Apollo Global Still Involved, As Competition 'Ebbs''",2018-07-06,AHL,1.0
"Argus Maintains Buy on Advance Auto Parts, Raises Price Target to $155",2018-07-06,AAP,1.0
45 Biggest Movers From Tuesday,2018-07-05,ACXM,1.0
U.S. Judge Overturns $140M Verdict Against Abbvie In Lawsuit Over Androgel Risks,2018-07-05,ABBV,1.0
PreMarket Prep Recap For July 5: Trading The Range In The S&P 500; Sean Udall Joins The Show,2018-07-05,ACAD,1.0
45 Biggest Movers From Tuesday,2018-07-05,ACET,1.0
"Morgan Stanley Maintains Equal-Weight on AmerisourceBergen, Lowers Price Target to $88",2018-07-05,ABC,1.0
44 Biggest Movers From Yesterday,2018-07-03,ACXM,0.0
34 Stocks Moving In Tuesday's Mid-Day Session,2018-07-03,ACXM,0.0
A Peek Into The Markets: US Stock Futures Rise Ahead Of Factory Orders Report,2018-07-03,ACXM,0.0
6 Biggest Price Target Changes For Tuesday,2018-07-03,ABC,0.0
"Morgan Stanley Maintains Equal-Weight on AmerisourceBergen, Lowers Price Target to $88",2018-07-03,ABC,0.0
Mid-Afternoon Market Update: Dow Down Over 150 Points; Radisys Shares Spike Higher,2018-07-02,ACXM,1.0
38 Stocks Moving In Monday's Mid-Day Session,2018-07-02,ACXM,1.0
Commodities 101: Gold Futures,2018-07-02,ABX,1.0
"Acxiom Enters Into Definitive Agreement To Sell Acxiom Marketing Solutions For $2.3B In Cash To Interpublic Group; Acxiom Expects To Realize ~$1.7B In Net Cash Proceeds Upon Close, Will Return Up To An Additional $1B To Shareholders",2018-07-02,ACXM,1.0
Acxiom Adds $500M To Buyback Plan,2018-07-02,ACXM,1.0
"Credit Suisse Maintains Neutral on Accenture, Raises Price Target to $160",2018-06-29,ACN,0.0
10 Biggest Price Target Changes For Friday,2018-06-29,ACN,0.0
"Citigroup Maintains Neutral on Accenture, Raises Price Target to $163",2018-06-29,ACN,0.0
"ACADIA Pharma Reports FDA Approval Of New Capsule Dose Fomulation For New Tablet Strength Of NUPLAZID For Treatment Of Hallucinations, Delusions Associated With Parkinson's",2018-06-29,ACAD,0.0
"Benzinga's Top Upgrades, Downgrades For June 29, 2018",2018-06-29,ACN,0.0
20 Stocks Moving In Thursday's Pre-Market Session,2018-06-28,ABAC,1.0
Argenx Receives $10M Milestone Payment Under Development Agreement With AbbVie,2018-06-28,ABBV,1.0
Accenture Raises FY2018 EPS Guidance from $6.61-6.70 to $6.66-6.71 vs $6.69 Est,2018-06-28,ACN,1.0
A Peek Into The Markets: US Stock Futures Rise Ahead Of GDP Report,2018-06-28,ACN,1.0
42 Biggest Movers From Yesterday,2018-06-28,ABAC,1.0
23 Stocks Moving In Wednesday's Pre-Market Session,2018-06-27,ACRX,0.0
Acasti Pharma Reports Q4 EPS $0.32 Up From $(0.33) YoY,2018-06-27,ACST,0.0
"Ballard Power Systems Signs Memorandum Of Understanding With ABB For Development Of Fuel Cell Systems To Power Marine Applications, No Terms Disclosed",2018-06-27,ABB,0.0
"Bank of America Maintains Underperform on Advance Auto Parts, Raises Price Target to $103",2018-06-27,AAP,0.0
AcelRx Receives European Commission Approval for DZUVEO,2018-06-27,ACRX,0.0
"Benzinga's Daily Biotech Pulse: Epidiolex, Roche's Influenza Drug Gets Priority Review Status, Xeris Jumps On Positive Trial Results",2018-06-26,AGEN,1.0
Acxiom Option Alert: Jul 20 $30 Calls Sweep (42) near the Bid: 1335 @ $0.723 vs 438 OI; Earnings 8/2 After Close [est] Ref=$29.58,2018-06-26,ACXM,1.0
Reviewing Bill Ackman's Q1 Trading Activity: Sells Nike and Howard Hughes,2018-06-26,ADP,1.0
AbbVie and Calico Announce 3-Year Extension of Collaboration To Focus On Aging And Age-Related Diseases,2018-06-26,ABBV,1.0
26 Stocks Moving In Tuesday's Pre-Market Session,2018-06-26,AGEN,1.0
AbbVie and Scripps' Calibr Announce Collaboration for T-Cell Therapies Aimed at Cancer,2018-06-25,ABBV,0.0
Atlas Air Worldwide Increases Earnings Outlook For Q2 And FY18; Sees Q2 Adj. Income Will Grow 40-45% In Q1 vs 30-35% Prior; Sees FY18 Adj. Income Up 35-40% YoY vs Low-to-Mid 30% Growth Prior,2018-06-25,AAWW,0.0
Steven Cohen's 7 Largest Stock Acquisitions In Q1,2018-06-25,ADP,0.0
A Less Volatile Basket Of Global Stocks,2018-06-25,ACWV,0.0
Barrick Provides Update on Discussions with Government of Tanzania,2018-06-25,ABX,0.0
"Aetna Wins Contract for Kansas Medicaid Program, Terms Not Disclosed",2018-06-22,AET,0.0
"Benzinga's Daily Biotech Pulse: FDA Greenlights Tandem Diabetes' Insulin Pump, More IPOs On Tap",2018-06-22,AGEN,0.0
"Stocks That Made New 52-Week Highs Today Include: Public Service Enterprise, CF Industries, Chipotle Mexican Grill, Costco, Archer-Daniels Midland, and O'Reilly Automotive",2018-06-22,ADM,0.0
"Benzinga's Daily Biotech Pulse: FDA Greenlights Tandem Diabetes' Insulin Pump, More IPOs On Tap",2018-06-22,AERI,0.0
"Loop Capital Initiates Coverage On Analog Devices with Buy Rating, Announces $117 Price Target",2018-06-22,ADI,0.0
Arch Capital Group Shares Down 67.7% After Morgan Stanley Lowered Stock's Price Target From $90 To $30,2018-06-21,ACGL,0.0
"Morgan Stanley Maintains Equal-Weight on Arch Capital Group, Lowers Price Target to $30",2018-06-21,ACGL,0.0
10 Biggest Price Target Changes For Thursday,2018-06-21,ACN,0.0
"Stifel Nicolaus Maintains Buy on Accenture, Raises Price Target to $179",2018-06-21,ACN,0.0
AbbVie and Eisai Announce Launch of HUMIRA for Subcutaneous Injection 20 mg Syringe 0.2 mL,2018-06-21,ABBV,0.0
"Stocks That Made New 52-Week Highs Today Include: Ross Stores, F5 Networks, Google, HCA Healthcare, Murphy Oil, Akamai, TJX Companies, Archer-Daniels, ONEOK, Visa, Autodesk, Costco, PayPal, Edward Lifesciences, Facebook and Discovery, Inc",2018-06-20,ADSK,0.0
"Stocks That Made New 52-Week Highs Today Include: Ross Stores, F5 Networks, Google, HCA Healthcare, Murphy Oil, Akamai, TJX Companies, Archer-Daniels, ONEOK, Visa, Autodesk, Costco, PayPal, Edward Lifesciences, Facebook and Discovery, Inc",2018-06-20,ADM,0.0
"Earlier Today, Northland Capital Initiated Shares Of Axcelis With An Outperform And $28 Price Target",2018-06-20,ACLS,0.0
Mid-Afternoon Market Update: NASDAQ Rises 1%; Naked Brand Group Shares Spike Higher,2018-06-20,AETI,0.0
Aegon to Repurchase ~21.95M Common Shares to Neutralize Dilutive Effect of 2017 Final Stock Dividend,2018-06-20,AEG,0.0
"Stocks That Made New 52-Week Highs Today Include: Netflix, Twenty-First Century Fox, Advance Auto Parts, TripAdvisor, and Motorola Solutions",2018-06-19,AAP,1.0
"Benzinga's Top Upgrades, Downgrades For June 19, 2018",2018-06-19,ACN,1.0
A Look Back At What's Happened To Each Sector Through The First Half Of 2018 (Part 2),2018-06-19,AES,1.0
Seeing Notable Block Trade In AES Of 2.2M Shares At $13 At The Bid,2018-06-19,AES,1.0
Susquehanna Upgrades Accenture to Positive,2018-06-19,ACN,1.0
"Stocks That Made New 52-Week Highs Today Include: Autodesk, Amazon, CF Industries, Costco, NetApp, Akamai, Chipotle Mexican Grill, VF, TJX Companies, AMD, Facebook, TripAdvisor, and Advance Auto Parts",2018-06-18,AAP,1.0
"Goldman Sachs Initiates Coverage On Arch Capital Group with Neutral Rating, Announces $88 Price Target",2018-06-18,ACGL,1.0
40 Biggest Movers From Friday,2018-06-18,AFMD,1.0
Baird Upgrades Alliance Data Systems to Outperform,2018-06-18,ADS,1.0
"Benzinga's Top Upgrades, Downgrades For June 18, 2018",2018-06-18,ADS,1.0
10 Biggest Price Target Changes For Friday,2018-06-15,AAP,1.0
"JP Morgan Maintains Overweight on Advance Auto Parts, Raises Price Target to $158",2018-06-15,AAP,1.0
Mid-Afternoon Market Update: Crude Oil Down Over 3%; Canada Goose Shares Gain Following Strong Q4 Results,2018-06-15,ADBE,1.0
AbbVie Announces New Undetectable Minimal Residual Disease Data from Phase 3 Relapsed/Refractory Chronic Lymphocytic Leukemia MURANO Trial of Venetoclax in Combination with Rituximab at #EHA2018,2018-06-15,ABBV,1.0
"Stocks That Made New 52-Week Highs Today Include: Electronic Arts, Intuit, NetApp, Netflix, Republic Services, VeriSign, Union Pacific, Zoetis, Twenty-First Century Fox, Edward Lifesciences, Ansys, and Advance Auto Parts",2018-06-15,AAP,1.0
ACADIA Pharmaceuticals Option Alert: Sep 21 $20 Calls at the Ask: 10000 @ $1.15 vs 692 OI; Earnings 8/7 After Close [est] Ref=$15.8,2018-06-14,ACAD,0.0
38 Biggest Movers From Yesterday,2018-06-14,ACAD,0.0
"American Campus Communities Is Set To Gain Market Share, BofA Says In Upgrade",2018-06-14,ACC,0.0
"Benzinga's Top Upgrades, Downgrades For June 14, 2018",2018-06-14,ACC,0.0
"Bank of America Upgrades American Campus to Buy, Raises Price Target to $46.50",2018-06-14,ACC,0.0
Applied Optoelectronics Shares Up 1.9%; Earlier DA Davidson Note Highlighted Co. 'still optimistic of eventual success' In Working With Google,2018-06-13,AAOI,0.0
NFIB Small Business Optimism Soars. Here Are Some Companies That May Benefit,2018-06-13,ADBE,0.0
"Benzinga's Daily Biotech Pulse: vTv Swoons On Failed Alzheimer's Trial, Regenxbio Gets FDA Fast Track For RGX-111",2018-06-13,ADMA,0.0
10 Biggest Price Target Changes For Wednesday,2018-06-13,ADP,0.0
AbbVie Presents Additional Outcomes Data from Three Upadacitinib Phase 3 Studies in RA at EULAR 2018,2018-06-13,ABBV,0.0
"Benzinga's Top Upgrades, Downgrades For June 12, 2018",2018-06-12,ABX,1.0
"The Market In 5 Minutes: A Historic Meeting, A Gold Trade, Model 3 Deliveries And More",2018-06-12,ABX,1.0
Agilent Companion Diagnostic Gains Expanded FDA Approval In Cervical Cancer,2018-06-12,A,1.0
"Wells Fargo Maintains Market Perform on Advance Auto Parts, Raises Price Target to $140",2018-06-12,AAP,1.0
Morgan Stanley Prefers Newmont Mining Over Barrick Gold,2018-06-12,ABX,1.0
36 Biggest Movers From Friday,2018-06-11,ACOR,1.0
"Cantor Fitzgerald Initiates Coverage On 8 Pharma/Biotech Stocks After Hours: 7 With Overweight, 1 With Neutral Rating",2018-06-11,ACRX,1.0
Arch Capital Group Reports Shareholders Approved Amendment To Co.'s Memorandum Of Association To Effect 3-For-1 Split Effective On Or About Jun. 21,2018-06-11,ACGL,1.0
"Argus Maintains Buy on AbbVie, Lowers Price Target to $130",2018-06-11,ABBV,1.0
"AbbVie,d Eisai Announce Launch of HUMIRA Pen, an Auto-Injector Formulation for Fully Human Anti-TNF-alpha Monoclonal Antibody HUMIRA",2018-06-11,ABBV,1.0
30 Stocks Moving In Friday's Mid-Day Session,2018-06-08,ACOR,1.0
45 Biggest Movers From Yesterday,2018-06-08,ABM,1.0
Hearing Jefferies Gives Mid-Day Comment On Acorda Following Ampyra Hearing: 2+ Years Of Ampyra Exclusivity Could Be Worth $6/Share,2018-06-08,ACOR,1.0
U.S. Department of Energy Announces $450M Extension Of AECOM-Led Liquid Waste Management Contract At Savannah River,2018-06-08,ACM,1.0
"FDA Wins Approval For AbbVie, Genentech's Venclexta For Treatment Of Patients With Chronic Lymphocytic Leukemia Or Small Lymphocytic Lymphoma",2018-06-08,ABBV,1.0
"10 Stocks To Watch For June 7, 2018",2018-06-07,ABM,0.0
27 Stocks Moving In Thursday's Pre-Market Session,2018-06-07,ABM,0.0
"ADMA Biologics Reports Offering Of Common Stock, No Terms Disclosed",2018-06-07,ADMA,0.0
36 Stocks Moving In Thursday's Mid-Day Session,2018-06-07,ABM,0.0
36 Stocks Moving In Thursday's Mid-Day Session,2018-06-07,ADXS,0.0
"ABM Industries Q2 EPS $0.47 Beats $0.45 Estimate, Sales $1.581B Beat $1.56B Estimate",2018-06-06,ABM,1.0
"UPDATE: ABM Industries Cuts FY18 Guidance, Cites 'higher than expected wage inflation and personnel costs driven by the current labor environment'",2018-06-06,ABM,1.0
ABM Industries Cuts FY18 EPS Guidance from $2.00-2.10 to $1.85-1.95 vs $1.94 Est,2018-06-06,ABM,1.0
ZTE Reportedly Reaches Deal With US; Optical Stocks Mixed,2018-06-06,AAOI,1.0
"8 Stocks To Watch For June 6, 2018",2018-06-06,ABM,1.0
UPDATE: ZTE Deal With US Dept. Of Commerce Includes Unfettered Site Visits To Verify US Components Are Being Used As Claimed,2018-06-05,AAOI,0.0
44 Biggest Movers From Yesterday,2018-06-05,ABAC,0.0
ZTE Has Signed Deal With US To Lift Dept. Of Commerce Ban,2018-06-05,AAOI,0.0
Watching Optical Stocks Related To Report ZTE Has Signed Agreement With US Dept. Of Commerce To Lift Ban,2018-06-05,AAOI,0.0
UPDATE: US Will Claim Penalty Of As Much As $1.7B Against ZTE,2018-06-05,AAOI,0.0
"Acacia Research Issues Release Urging Holders To Vote On WHITE Proxy Card For Election Of Louis Graziadio, Ted Walsh",2018-06-04,ACTG,1.0
"Donald Trump Tweets: 'We had Repeal & Replace done (and the saving to our country of one trillion dollars) except for one person, but it is getting done anyway'...'less expensive plans will be announced this month. Drug prices coming down & Right to Try!'",2018-06-04,ABBV,1.0
Acadia Pharma Option Alert: Jun 15 $17 Puts Sweep (2) near the Ask: 1065 @ $0.85 vs 7167 OI; Ref=$17.3705,2018-06-04,ACAD,1.0
Goldman Sachs Projects Upside For Newly Public AXA Equitable In Bullish Initiation,2018-06-04,AB,1.0
"American Campus Communities Reports Non-Binding Letter Of Intent To Lease Land From Walt Disney World Resort In Lake Buena Vista, Florida To Develop, Own Housing For Participants Of Disney College Program",2018-06-04,ACC,1.0
ACETO Names Alan Levin Non-Exec Chair,2018-06-01,ACET,1.0
Abbvie Announces Phase 3 Data For IMBRUVICA Suggests Improved Treatment Outcomes In Waldenstrom's Macroglubulinemia,2018-06-01,ABBV,1.0
PiperJaffray Downgrades AbbVie to Neutral,2018-06-01,ABBV,1.0
58 Biggest Movers From Yesterday,2018-06-01,AAOI,1.0
58 Biggest Movers From Yesterday,2018-06-01,AEZS,1.0
"Stocks That Made New 52 Week Highs Today Include: NextEra Energy, ONOEOK, AES, Boston Scientific, Expeditors International, Adobe, Valero Energy, Tiffany, TripAdvisor, and Intuit",2018-05-31,ADBE,0.0
Leerink Revelation Healthcare Fund Reports 7.3% Stake In AcelRx,2018-05-31,ACRX,0.0
Glass Lewis Recommends Acacia Research Stockholders Support Sidus' Case for Change by Voting the BLUE Proxy Card,2018-05-31,ACTG,0.0
Acacia Research Board Agrees With Glass Lewis' Recommendation That Stockholders Should Not Vote For Clifford Press; Reiterates Willingness to Appoint Alfred Tobia from Sidus Investment Management to the Board if Both of Acacia's Nominees Are Elected,2018-05-31,ACTG,0.0
41 Biggest Movers From Yesterday,2018-05-31,AAOI,0.0
"Agilent to Acquire Assets of Ultra Scientific, No Financial Terms Disclosed",2018-05-30,A,1.0
AbbVie Tenders 75.74M Shars At $105/Share,2018-05-30,ABBV,1.0
"Cowen Tech Media & Telecom Conference Begins Today, Presenters Include: AT&T, Match Group, Synaptics, Tesla, AMD, Check Point Technologies, GrubHub, Redfin, Carbon Black, Universal Display, Proofpoint, and Applied Optoelectronics",2018-05-30,AAOI,1.0
"Credit Suisse Downgrades AbbVie to Underperform, Lowers Price Target to $89",2018-05-30,ABBV,1.0
"AbbVie Announces Prelim. Results Of Modified Dutch Auction Tender; Total of 74,033,457 Shares Common Stock Tendered At/Bleow $103/Share",2018-05-30,ABBV,1.0
Analog Devices Q2 Earnings Preview,2018-05-29,ADI,0.0
"Benzinga's Top Upgrades, Downgrades For May 29, 2018",2018-05-29,AEM,0.0
42 Biggest Movers From Friday,2018-05-29,ADSK,0.0
"Acacia Research Board Issues Letter To Stockholders Recommending They Vote on WHITE Proxy Card FOR Board-Endorsed Directors, Saying Activist Investors Sidus Investment and BLR Partners 'Offer no value improvement plan'",2018-05-29,ACTG,0.0
Acorda Announces EMA Validation Of MAA Submission Of INBRIJA For Treatment Of OFF Symptoms In Parkinson's Patients,2018-05-29,ACOR,0.0
Benzinga Pro's 5 Stocks To Watch Today,2018-05-25,ADSK,0.0
' Fox News reports @POTUS reaches tentative deal with China on ZTE.' - Fox Business 20 Minutes Ago,2018-05-25,AAOI,0.0
45 Biggest Movers From Yesterday,2018-05-25,ACRX,0.0
"Bank of America Maintains Neutral on Autodesk, Raises Price Target to $139",2018-05-25,ADSK,0.0
33 Stocks Moving In Friday's Mid-Day Session,2018-05-25,ADSK,0.0
AbbVie Reports IMBRUVICA Plus GAZYVA Phase 3 iLLUMINATE Trial For First-Line Therapy Of Chronic Lymphocytic Leukemia Patients Met Primary Endpoint,2018-05-24,ABBV,0.0
"Agilent, University of Duisburg-Essen Announce Collaboration Agreement",2018-05-24,A,0.0
UPDATE: AbbVie Says IMBRUVICA Plus GAZYVA Full Study Results Could Support IMBRUVICA-Based Chemotherapy-Free Combo Treatment Option For Patients,2018-05-24,ABBV,0.0
AcelRx Earlier Announced That FDA Accepted Resubmission Of NDA For Co.'s DSUVIA Pain Mangement Therapy; Shares Up 11.1% Premarket,2018-05-24,ACRX,0.0
42 Stocks Moving In Thursday's Mid-Day Session,2018-05-24,ACRX,0.0
Sec. of State Pompeo Says Trump Admin. Still Working On 'Appropriate Response' to ZTE And Has Yet To Reach a Final Resolution on The Issue,2018-05-23,AAOI,1.0
"JP Morgan Maintains Overweight on Advance Auto Parts, Raises Price Target to $140",2018-05-23,AAP,1.0
Agilent Signs Agreement to Acquire Assets from Young in Scientific Co. Ltd.; Financial Terms Not Disclosed,2018-05-23,A,1.0
"AECOM Awarded 15-year, US$3.1B Contract To Provide U.S. Air Force With Range Support Services",2018-05-23,ACM,1.0
Accenture to Acquire HO Communication; Terms Not Disclosed,2018-05-23,ACN,1.0
"10 Stocks To Watch For May 22, 2018",2018-05-22,AAP,0.0
Trump Says No ZTE Deal with China,2018-05-22,AAOI,0.0
25 Stocks Moving In Tuesday's Pre-Market Session,2018-05-22,AAP,0.0
"A Peek Into The Markets: US Stock Futures Up, Crude Oil Rises",2018-05-22,AAP,0.0
"Advance Auto Parts Q1 EPS $2.10 Beats $1.97 Estimate, Sales $2.874B Miss $2.91B Estimate",2018-05-22,AAP,0.0
"The Week Ahead: Target, Best Buy Help Close Out Earnings Season",2018-05-21,AAP,0.0
"SMid-Cap Biotech: Barclays Downgrades Prothena, Upgrades Achillion",2018-05-21,ACHN,0.0
"Benzinga's Top Upgrades, Downgrades For May 21, 2018",2018-05-21,ACHN,0.0
Barclays Upgrades Achillion Pharmaceuticals to Equal-Weight,2018-05-21,ACHN,0.0
23 Stocks Moving In Monday's Pre-Market Session,2018-05-21,ACHN,0.0
"Benzinga's Daily Biotech Pulse: AstraZeneca's Q1, Novartis-Amgen Migraine Drug Approved",2018-05-18,ABAX,0.0
AAON Raises Semi-Annual Dividend From $0.13 To $0.16/Share,2018-05-18,AAON,0.0
AAON Reports $15M Buyback Plan,2018-05-18,AAON,0.0
"Pot Stocks, ETFs, Top News And Data From The Cannabis Industry This Week",2018-05-18,A,0.0
24 Stocks Moving In Friday's Pre-Market Session,2018-05-18,ACAD,0.0
"Benzinga's Daily Biotech Pulse: ASCO Abstracts, Fibrocell, Ispen And More",2018-05-17,ABAX,1.0
